Date,Close
27-06-2008,42.715
30-06-2008,42.852001
01-07-2008,42.852001
02-07-2008,43.113998
03-07-2008,43.196999
04-07-2008,43.084999
07-07-2008,43.151001
08-07-2008,43.292
09-07-2008,43.073002
10-07-2008,43.091999
11-07-2008,42.832001
14-07-2008,42.676998
15-07-2008,43.111
16-07-2008,43.091999
17-07-2008,42.730999
18-07-2008,42.716
21-07-2008,42.653
22-07-2008,42.653
23-07-2008,41.997002
24-07-2008,41.995998
25-07-2008,42.278
28-07-2008,42.192001
29-07-2008,42.515999
30-07-2008,42.410999
31-07-2008,42.433998
01-08-2008,42.433998
04-08-2008,42.433998
05-08-2008,42.433998
06-08-2008,42.433998
07-08-2008,42.433998
08-08-2008,42.433998
11-08-2008,42.433998
12-08-2008,42.433998
13-08-2008,42.433998
14-08-2008,42.433998
15-08-2008,42.433998
18-08-2008,42.433998
19-08-2008,42.433998
20-08-2008,42.433998
21-08-2008,42.433998
22-08-2008,42.433998
25-08-2008,42.433998
26-08-2008,43.674999
27-08-2008,43.653999
28-08-2008,43.650002
29-08-2008,43.625
01-09-2008,43.973999
02-09-2008,44.257
03-09-2008,43.893002
04-09-2008,44.388
05-09-2008,44.573002
08-09-2008,44.175999
09-09-2008,44.785999
10-09-2008,45.058998
11-09-2008,45.389999
12-09-2008,45.611
15-09-2008,45.830002
16-09-2008,46.689999
17-09-2008,46.087002
18-09-2008,46.528999
19-09-2008,45.705002
22-09-2008,45.243999
23-09-2008,45.771999
24-09-2008,45.895
25-09-2008,46.169998
26-09-2008,46.498001
29-09-2008,46.493
30-09-2008,46.601002
01-10-2008,46.567001
02-10-2008,46.398998
03-10-2008,46.973
06-10-2008,47.564999
07-10-2008,47.717999
08-10-2008,47.950001
09-10-2008,47.588001
10-10-2008,48.423
13-10-2008,48.136002
14-10-2008,47.998001
15-10-2008,48.404999
16-10-2008,48.653
17-10-2008,48.823002
20-10-2008,48.694
21-10-2008,48.896999
22-10-2008,49.208
23-10-2008,49.584999
24-10-2008,49.755001
27-10-2008,49.720001
28-10-2008,49.166
29-10-2008,49.480999
30-10-2008,49.370998
31-10-2008,49.403
03-11-2008,48.373001
04-11-2008,47.653999
05-11-2008,47.229
06-11-2008,47.476002
07-11-2008,47.555
10-11-2008,47.292
11-11-2008,47.889
12-11-2008,49.285
13-11-2008,48.994999
14-11-2008,48.783001
17-11-2008,48.785999
18-11-2008,49.582001
19-11-2008,49.652
20-11-2008,50.401001
21-11-2008,49.548
24-11-2008,49.793999
25-11-2008,49.583
26-11-2008,49.289001
27-11-2008,48.993999
28-11-2008,49.869999
01-12-2008,50.188
02-12-2008,50.091
03-12-2008,49.848
04-12-2008,49.576
05-12-2008,49.563
08-12-2008,49.421001
09-12-2008,48.891998
10-12-2008,48.973
11-12-2008,48.389999
12-12-2008,48.233002
15-12-2008,47.487
16-12-2008,47.768002
17-12-2008,47.570999
18-12-2008,46.646999
19-12-2008,47.037998
22-12-2008,47.932999
23-12-2008,48.630001
24-12-2008,48.071999
25-12-2008,48.682999
26-12-2008,48.682999
29-12-2008,48.016998
30-12-2008,48.450001
31-12-2008,48.064999
01-01-2009,48.064999
02-01-2009,48.244999
05-01-2009,48.229
06-01-2009,48.505001
07-01-2009,48.550999
08-01-2009,48.365002
09-01-2009,48.467999
12-01-2009,48.492001
13-01-2009,48.869999
14-01-2009,48.650002
15-01-2009,48.669998
16-01-2009,48.643002
19-01-2009,48.539001
20-01-2009,48.909
21-01-2009,49.132999
22-01-2009,49.081001
23-01-2009,49.018002
26-01-2009,48.469002
27-01-2009,48.791
28-01-2009,48.792
29-01-2009,48.873001
30-01-2009,48.733002
02-02-2009,48.924999
03-02-2009,48.736
04-02-2009,48.550999
05-02-2009,48.715
06-02-2009,48.09
09-02-2009,48.535999
10-02-2009,48.591999
11-02-2009,48.608002
12-02-2009,48.747002
13-02-2009,48.759998
16-02-2009,48.717999
17-02-2009,49.450001
18-02-2009,49.895
19-02-2009,49.599998
20-02-2009,49.068001
23-02-2009,49.301998
24-02-2009,49.773998
25-02-2009,49.751999
26-02-2009,50.192001
27-02-2009,50.650002
02-03-2009,51.546001
03-03-2009,51.889
04-03-2009,51.431999
05-03-2009,51.693001
06-03-2009,51.563999
09-03-2009,51.786999
10-03-2009,51.523998
11-03-2009,51.085999
12-03-2009,51.626999
13-03-2009,51.488998
16-03-2009,51.289001
17-03-2009,51.294998
18-03-2009,51.23
19-03-2009,50.313999
20-03-2009,50.588001
23-03-2009,50.304001
24-03-2009,50.327999
25-03-2009,50.396999
26-03-2009,50.346001
27-03-2009,50.924999
30-03-2009,50.969002
31-03-2009,50.784
01-04-2009,50.542999
02-04-2009,50.241001
03-04-2009,49.848
06-04-2009,49.911999
07-04-2009,49.848
08-04-2009,50.09
09-04-2009,49.830002
10-04-2009,49.627998
13-04-2009,49.740002
14-04-2009,49.733002
15-04-2009,49.597
16-04-2009,49.755001
17-04-2009,49.632
20-04-2009,50.053001
21-04-2009,50.266998
22-04-2009,50.290001
23-04-2009,49.849998
24-04-2009,49.609001
27-04-2009,50.085999
28-04-2009,50.436001
29-04-2009,49.870998
30-04-2009,49.188
01-05-2009,49.192001
04-05-2009,49.610001
05-05-2009,49.311001
06-05-2009,49.307999
07-05-2009,49.189999
08-05-2009,49.150002
11-05-2009,49.292999
12-05-2009,49.272999
13-05-2009,49.530998
14-05-2009,49.755001
15-05-2009,49.411999
18-05-2009,47.588001
19-05-2009,47.43
20-05-2009,47.228001
21-05-2009,47.230999
22-05-2009,47.145
25-05-2009,47.278
26-05-2009,47.525002
27-05-2009,47.508999
28-05-2009,47.514999
29-05-2009,46.969002
01-06-2009,46.901001
02-06-2009,46.931
03-06-2009,46.890999
04-06-2009,47.130001
05-06-2009,46.966999
08-06-2009,47.317001
09-06-2009,47.252998
10-06-2009,47.150002
11-06-2009,47.365002
12-06-2009,47.308998
15-06-2009,47.812
16-06-2009,47.695
17-06-2009,47.994999
18-06-2009,47.958
19-06-2009,48.108002
22-06-2009,48.268002
23-06-2009,48.591999
24-06-2009,48.351002
25-06-2009,48.511002
26-06-2009,48.035999
29-06-2009,48.028999
30-06-2009,47.800999
01-07-2009,47.852001
02-07-2009,47.859001
03-07-2009,47.869999
06-07-2009,48.438999
07-07-2009,48.111
08-07-2009,48.837002
09-07-2009,48.693001
10-07-2009,48.870998
13-07-2009,49.325001
14-07-2009,48.748001
15-07-2009,48.289001
16-07-2009,48.471001
17-07-2009,48.636002
20-07-2009,48.168999
21-07-2009,48.354
22-07-2009,48.445
23-07-2009,48.373001
24-07-2009,48.130001
27-07-2009,48.091999
28-07-2009,48.132999
29-07-2009,48.391998
30-07-2009,48.275002
31-07-2009,47.625999
03-08-2009,47.616001
04-08-2009,47.470001
05-08-2009,47.57
06-08-2009,47.613998
07-08-2009,47.868999
10-08-2009,47.707001
11-08-2009,47.914001
12-08-2009,48.286999
13-08-2009,48.054001
14-08-2009,48.209999
17-08-2009,48.570999
18-08-2009,48.688999
19-08-2009,48.671001
20-08-2009,48.616001
21-08-2009,48.432999
24-08-2009,48.409
25-08-2009,48.673
26-08-2009,48.773998
27-08-2009,48.889
28-08-2009,48.528
31-08-2009,48.75
01-09-2009,48.807999
02-09-2009,48.891998
03-09-2009,48.833
04-09-2009,48.818001
07-09-2009,48.568001
08-09-2009,48.450001
09-09-2009,48.439999
10-09-2009,48.574001
11-09-2009,48.394001
14-09-2009,48.636002
15-09-2009,48.471001
16-09-2009,48.146
17-09-2009,48.02
18-09-2009,48.037998
21-09-2009,47.990002
22-09-2009,48.053001
23-09-2009,47.951
24-09-2009,47.908001
25-09-2009,47.938
28-09-2009,47.745998
29-09-2009,48.068001
30-09-2009,47.810001
01-10-2009,47.737999
02-10-2009,47.627998
05-10-2009,47.408001
06-10-2009,46.790001
07-10-2009,46.598
08-10-2009,46.217999
09-10-2009,46.458
12-10-2009,46.338001
13-10-2009,46.283001
14-10-2009,46.018002
15-10-2009,45.950001
16-10-2009,46.200001
19-10-2009,45.950001
20-10-2009,46.257999
21-10-2009,46.400002
22-10-2009,46.549999
23-10-2009,46.428001
26-10-2009,46.549999
27-10-2009,46.938
28-10-2009,47.178001
29-10-2009,47.178001
30-10-2009,46.917999
02-11-2009,46.799999
03-11-2009,47.25
04-11-2009,46.799999
05-11-2009,46.938
06-11-2009,46.740002
09-11-2009,46.368
10-11-2009,46.318001
11-11-2009,46.408001
12-11-2009,46.66
13-11-2009,46.257999
16-11-2009,45.990002
17-11-2009,46.23
18-11-2009,46.099998
19-11-2009,46.549999
20-11-2009,46.540001
23-11-2009,46.360001
24-11-2009,46.299999
25-11-2009,46.009998
26-11-2009,46.667999
27-11-2009,46.450001
30-11-2009,46.458
01-12-2009,46.228001
02-12-2009,46.200001
03-12-2009,46
04-12-2009,46.118
07-12-2009,46.467999
08-12-2009,46.618
09-12-2009,46.528
10-12-2009,46.518002
11-12-2009,46.473
14-12-2009,46.667999
15-12-2009,46.717999
16-12-2009,46.588001
17-12-2009,46.868
18-12-2009,46.702999
21-12-2009,46.818001
22-12-2009,46.798
23-12-2009,46.75
24-12-2009,46.650002
25-12-2009,46.650002
28-12-2009,46.450001
29-12-2009,46.560001
30-12-2009,46.5
31-12-2009,46.400002
01-01-2010,46.610001
04-01-2010,46.287998
05-01-2010,46.119999
06-01-2010,45.720001
07-01-2010,45.688
08-01-2010,45.518002
11-01-2010,45.358002
12-01-2010,45.618
13-01-2010,45.487999
14-01-2010,45.563
15-01-2010,45.803001
18-01-2010,45.638
19-01-2010,45.848
20-01-2010,46.118
21-01-2010,46.108002
22-01-2010,46.223
25-01-2010,46.077999
26-01-2010,45.848
27-01-2010,46.318001
28-01-2010,46.348
29-01-2010,46.098
01-02-2010,46.287998
02-02-2010,46.099998
03-02-2010,45.900002
04-02-2010,46.209999
05-02-2010,46.619999
08-02-2010,46.709999
09-02-2010,46.389999
10-02-2010,46.377998
11-02-2010,46.400002
12-02-2010,46.400002
15-02-2010,46.338001
16-02-2010,45.98
17-02-2010,46.007999
18-02-2010,46.139999
19-02-2010,46.18
22-02-2010,46.099998
23-02-2010,46.268002
24-02-2010,46.287998
25-02-2010,46.299999
26-02-2010,45.900002
01-03-2010,46
02-03-2010,46.028
03-03-2010,45.549999
04-03-2010,45.669998
05-03-2010,45.450001
08-03-2010,45.400002
09-03-2010,45.549999
10-03-2010,45.310001
11-03-2010,45.450001
12-03-2010,45.498001
15-03-2010,45.557999
16-03-2010,45.389999
17-03-2010,45.279999
18-03-2010,45.389999
19-03-2010,45.25
22-03-2010,45.470001
23-03-2010,45.400002
24-03-2010,45.400002
25-03-2010,45.487999
26-03-2010,45.110001
29-03-2010,44.799999
30-03-2010,44.939999
31-03-2010,44.799999
01-04-2010,44.599998
02-04-2010,44.807999
05-04-2010,44.360001
06-04-2010,44.34
07-04-2010,44.400002
08-04-2010,44.34
09-04-2010,44.119999
12-04-2010,44.34
13-04-2010,44.577999
14-04-2010,44.209999
15-04-2010,44.290001
16-04-2010,44.318001
19-04-2010,44.728001
20-04-2010,44.389999
21-04-2010,44.400002
22-04-2010,44.439999
23-04-2010,44.290001
26-04-2010,44.25
27-04-2010,44.450001
28-04-2010,44.5
29-04-2010,44.450001
30-04-2010,44.25
03-05-2010,44.400002
04-05-2010,44.549999
05-05-2010,44.849998
06-05-2010,45.459999
07-05-2010,45.417999
10-05-2010,44.763
11-05-2010,44.990002
12-05-2010,44.950001
13-05-2010,44.939999
14-05-2010,45.25
17-05-2010,45.528
18-05-2010,45.560001
19-05-2010,46.272999
20-05-2010,46.740002
21-05-2010,46.917999
24-05-2010,46.810001
25-05-2010,47.48
26-05-2010,47.099998
27-05-2010,46.720001
28-05-2010,46.299999
31-05-2010,46.358002
01-06-2010,47.083
02-06-2010,46.799999
03-06-2010,46.5
04-06-2010,46.860001
07-06-2010,46.790001
08-06-2010,46.830002
09-06-2010,46.810001
10-06-2010,46.75
11-06-2010,46.75
14-06-2010,46.400002
15-06-2010,46.400002
16-06-2010,46.41
17-06-2010,46.09
18-06-2010,46.009998
21-06-2010,45.66
22-06-2010,46.02
23-06-2010,46.150002
24-06-2010,46.259998
25-06-2010,46.150002
28-06-2010,46.099998
29-06-2010,46.41
30-06-2010,46.400002
01-07-2010,46.41
02-07-2010,46.560001
05-07-2010,46.728001
06-07-2010,46.599998
07-07-2010,46.950001
08-07-2010,46.650002
09-07-2010,46.52
12-07-2010,46.66
13-07-2010,46.41
14-07-2010,46.599998
15-07-2010,46.450001
16-07-2010,46.700001
19-07-2010,46.09
20-07-2010,47.25
21-07-2010,47.07
22-07-2010,47.040001
23-07-2010,46.889999
26-07-2010,47.042999
27-07-2010,46.647999
28-07-2010,46.689999
29-07-2010,46.459999
30-07-2010,46.360001
02-08-2010,46.088001
03-08-2010,46.127998
04-08-2010,46.127998
05-08-2010,46
06-08-2010,46.056
09-08-2010,45.958
10-08-2010,46.077999
11-08-2010,46.310001
12-08-2010,46.59
13-08-2010,46.709999
16-08-2010,46.627998
17-08-2010,46.682999
18-08-2010,46.608002
19-08-2010,46.537998
20-08-2010,46.358002
23-08-2010,46.608002
24-08-2010,46.563
25-08-2010,46.858002
26-08-2010,46.873001
27-08-2010,46.787998
30-08-2010,46.803001
31-08-2010,46.873001
01-09-2010,47.028
02-09-2010,46.650002
03-09-2010,46.599998
06-09-2010,46.577999
07-09-2010,46.513
08-09-2010,46.66
09-09-2010,46.518002
10-09-2010,46.303001
13-09-2010,46.283001
14-09-2010,46.23
15-09-2010,46.139999
16-09-2010,46.200001
17-09-2010,46.099998
20-09-2010,45.877998
21-09-2010,45.619999
22-09-2010,45.580002
23-09-2010,45.557999
24-09-2010,45.450001
27-09-2010,45.240002
28-09-2010,44.93
29-09-2010,45.049999
30-09-2010,44.689999
01-10-2010,44.563
04-10-2010,44.412998
05-10-2010,44.450001
06-10-2010,44.400002
07-10-2010,44.189999
08-10-2010,44.200001
11-10-2010,44.408001
12-10-2010,44.360001
13-10-2010,44.5
14-10-2010,44.34
15-10-2010,44.068001
18-10-2010,44.158001
19-10-2010,44.169998
20-10-2010,44.330002
21-10-2010,44.200001
22-10-2010,44.200001
25-10-2010,44.528
26-10-2010,44.25
27-10-2010,44.400002
28-10-2010,44.419998
29-10-2010,44.419998
01-11-2010,44.448002
02-11-2010,44.34
03-11-2010,44.200001
04-11-2010,44.25
05-11-2010,44.013
08-11-2010,43.900002
09-11-2010,44.299999
10-11-2010,44.189999
11-11-2010,44.259998
12-11-2010,44.240002
15-11-2010,44.778
16-11-2010,45.110001
17-11-2010,45.189999
18-11-2010,45.108002
19-11-2010,45.150002
22-11-2010,45.263
23-11-2010,45.299999
24-11-2010,45.540001
25-11-2010,45.509998
26-11-2010,45.557999
29-11-2010,45.709999
30-11-2010,45.799999
01-12-2010,45.77
02-12-2010,45.23
03-12-2010,45.130001
06-12-2010,44.912998
07-12-2010,44.810001
08-12-2010,44.5
09-12-2010,45
10-12-2010,45.049999
13-12-2010,44.950001
14-12-2010,44.91
15-12-2010,44.91
16-12-2010,45.25
17-12-2010,45.25
20-12-2010,45.167999
21-12-2010,45.259998
22-12-2010,45.18
23-12-2010,44.950001
24-12-2010,45.060001
27-12-2010,45.009998
28-12-2010,45.099998
29-12-2010,44.950001
30-12-2010,44.919998
31-12-2010,44.810001
03-01-2011,44.818001
04-01-2011,44.610001
05-01-2011,44.900002
06-01-2011,45.209999
07-01-2011,45.18
10-01-2011,45.358002
11-01-2011,45.310001
12-01-2011,45.098
13-01-2011,44.91
14-01-2011,44.959999
17-01-2011,45.417999
18-01-2011,45.439999
19-01-2011,45.32
20-01-2011,45.299999
21-01-2011,45.778
24-01-2011,45.588001
25-01-2011,45.450001
26-01-2011,45.610001
27-01-2011,45.450001
28-01-2011,45.688
31-01-2011,45.838001
01-02-2011,45.799999
02-02-2011,45.41
03-02-2011,45.450001
04-02-2011,45.560001
07-02-2011,45.608002
08-02-2011,45.310001
09-02-2011,45.150002
10-02-2011,45.349998
11-02-2011,45.630001
14-02-2011,45.608002
15-02-2011,45.349998
16-02-2011,45.41
17-02-2011,45.310001
18-02-2011,45.209999
21-02-2011,45.108002
22-02-2011,44.917999
23-02-2011,45.150002
24-02-2011,45.049999
25-02-2011,45.400002
28-02-2011,45.25
01-03-2011,45.099998
02-03-2011,44.830002
03-03-2011,44.810001
04-03-2011,44.849998
07-03-2011,44.903
08-03-2011,44.970001
09-03-2011,44.900002
10-03-2011,44.869999
11-03-2011,45.110001
14-03-2011,45.237999
15-03-2011,44.950001
16-03-2011,45.16
17-03-2011,45.02
18-03-2011,45.049999
21-03-2011,44.998001
22-03-2011,44.91
23-03-2011,44.849998
24-03-2011,44.75
25-03-2011,44.599998
28-03-2011,44.693001
29-03-2011,44.700001
30-03-2011,44.66
31-03-2011,44.610001
01-04-2011,44.450001
04-04-2011,44.448002
05-04-2011,44.318001
06-04-2011,44.299999
07-04-2011,44.049999
08-04-2011,44.099998
11-04-2011,44.063
12-04-2011,44.259998
13-04-2011,44.188
14-04-2011,44.419998
15-04-2011,44.419998
18-04-2011,44.272999
19-04-2011,44.360001
20-04-2011,44.41
21-04-2011,44.259998
22-04-2011,44.259998
25-04-2011,44.268002
26-04-2011,44.41
27-04-2011,44.41
28-04-2011,44.330002
29-04-2011,44.299999
02-05-2011,44.248001
03-05-2011,44.220001
04-05-2011,44.41
05-05-2011,44.32
06-05-2011,44.700001
09-05-2011,44.723
10-05-2011,44.610001
11-05-2011,44.610001
12-05-2011,44.580002
13-05-2011,44.709999
16-05-2011,44.858002
17-05-2011,44.959999
18-05-2011,45.009998
19-05-2011,44.959999
20-05-2011,44.849998
23-05-2011,44.993
24-05-2011,45.150002
25-05-2011,45.16
26-05-2011,45.23
27-05-2011,45.189999
30-05-2011,45.173
31-05-2011,45.083
01-06-2011,44.959999
02-06-2011,44.759998
03-06-2011,44.759998
06-06-2011,44.823002
07-06-2011,44.669998
08-06-2011,44.610001
09-06-2011,44.66
10-06-2011,44.599998
13-06-2011,44.723
14-06-2011,44.799999
15-06-2011,44.738998
16-06-2011,44.709999
17-06-2011,44.799999
20-06-2011,44.763
21-06-2011,44.869999
22-06-2011,44.759998
23-06-2011,44.75
24-06-2011,44.849998
27-06-2011,44.987999
28-06-2011,44.950001
29-06-2011,44.939999
30-06-2011,44.759998
01-07-2011,44.592999
04-07-2011,44.623001
05-07-2011,44.419998
06-07-2011,44.34
07-07-2011,44.330002
08-07-2011,44.330002
11-07-2011,44.412998
12-07-2011,44.349998
13-07-2011,44.560001
14-07-2011,44.450001
15-07-2011,44.400002
18-07-2011,44.507999
19-07-2011,44.5
20-07-2011,44.369999
21-07-2011,44.369999
22-07-2011,44.299999
25-07-2011,44.342999
26-07-2011,44.310001
27-07-2011,44.049999
28-07-2011,44.029999
29-07-2011,44.009998
01-08-2011,44.202999
02-08-2011,44.063
03-08-2011,44.263
04-08-2011,44.313
05-08-2011,44.563
08-08-2011,44.733002
09-08-2011,45.002998
10-08-2011,45.202999
11-08-2011,45.248001
12-08-2011,45.292999
15-08-2011,45.393002
16-08-2011,45.233002
17-08-2011,45.252998
18-08-2011,45.303001
19-08-2011,45.709999
22-08-2011,45.662998
23-08-2011,45.610001
24-08-2011,45.540001
25-08-2011,45.939999
26-08-2011,46.009998
29-08-2011,46.153
30-08-2011,45.849998
31-08-2011,45.939999
01-09-2011,45.740002
02-09-2011,45.700001
05-09-2011,45.737999
06-09-2011,45.984001
07-09-2011,46.040001
08-09-2011,46.040001
09-09-2011,46.130001
12-09-2011,46.643002
13-09-2011,47.16
14-09-2011,47.459999
15-09-2011,47.560001
16-09-2011,47.5
19-09-2011,47.169998
20-09-2011,47.723
21-09-2011,47.91
22-09-2011,48.209999
23-09-2011,49.473
26-09-2011,49.342999
27-09-2011,49.400002
28-09-2011,48.810001
29-09-2011,48.75
30-09-2011,48.860001
03-10-2011,49.049999
04-10-2011,49.099998
05-10-2011,49.303001
06-10-2011,49.150002
07-10-2011,49.040001
10-10-2011,48.893002
11-10-2011,48.813
12-10-2011,49.237999
13-10-2011,48.91
14-10-2011,49.200001
17-10-2011,48.893002
18-10-2011,48.900002
19-10-2011,49.240002
20-10-2011,49.009998
21-10-2011,49.860001
24-10-2011,49.823002
25-10-2011,49.549999
26-10-2011,49.41
27-10-2011,49.360001
28-10-2011,49.790001
31-10-2011,48.627998
01-11-2011,48.673
02-11-2011,49.257999
03-11-2011,49.123001
04-11-2011,49.048
07-11-2011,48.993
08-11-2011,48.91
09-11-2011,49.310001
10-11-2011,50.049999
11-11-2011,49.959999
14-11-2011,50.033001
15-11-2011,50.368
16-11-2011,50.623001
17-11-2011,50.702999
18-11-2011,50.948002
21-11-2011,51.228001
22-11-2011,52.057999
23-11-2011,52.483002
24-11-2011,52.257999
25-11-2011,52.063
28-11-2011,52.228001
29-11-2011,51.943001
30-11-2011,51.903
01-12-2011,51.73
02-12-2011,51.299999
05-12-2011,51.103001
06-12-2011,51.200001
07-12-2011,51.200001
08-12-2011,51.599998
09-12-2011,51.700001
12-12-2011,51.868
13-12-2011,52.650002
14-12-2011,53.099998
15-12-2011,53.709999
16-12-2011,53.209999
19-12-2011,52.493
20-12-2011,52.700001
21-12-2011,52.709999
22-12-2011,52.393002
23-12-2011,52.509998
26-12-2011,52.783001
27-12-2011,52.700001
28-12-2011,52.849998
29-12-2011,52.860001
30-12-2011,53
02-01-2012,53.007999
03-01-2012,53.298
04-01-2012,53.049999
05-01-2012,52.849998
06-01-2012,52.759998
09-01-2012,52.673
10-01-2012,52.380001
11-01-2012,51.599998
12-01-2012,51.75
13-01-2012,51.450001
16-01-2012,51.432999
17-01-2012,51.380001
18-01-2012,50.650002
19-01-2012,50.360001
20-01-2012,50.303001
23-01-2012,50.223
24-01-2012,49.84
25-01-2012,50
26-01-2012,50
27-01-2012,52.493
30-01-2012,49.388
31-01-2012,52.493
01-02-2012,49.5
02-02-2012,49.009998
03-02-2012,49
06-02-2012,48.653
07-02-2012,49.053001
08-02-2012,49.042999
09-02-2012,49.147999
10-02-2012,49.487999
13-02-2012,49.353001
14-02-2012,49.188
15-02-2012,49.358002
16-02-2012,49.283001
17-02-2012,49.283001
20-02-2012,49.318001
21-02-2012,49.147999
22-02-2012,49.303001
23-02-2012,49.217999
24-02-2012,49.092999
27-02-2012,49.007999
28-02-2012,49.173
29-02-2012,49.068001
01-03-2012,49.002998
02-03-2012,49.198002
05-03-2012,49.518002
06-03-2012,49.833
07-03-2012,50.358002
08-03-2012,50.278
09-03-2012,50.073002
12-03-2012,49.752998
13-03-2012,49.967999
14-03-2012,49.830002
15-03-2012,49.908001
16-03-2012,50.377998
19-03-2012,50.132999
20-03-2012,50.228001
21-03-2012,50.388
22-03-2012,50.627998
23-03-2012,51.119999
26-03-2012,51.167999
27-03-2012,51.022999
28-03-2012,50.678001
29-03-2012,50.772999
30-03-2012,51.338001
02-04-2012,50.868
03-04-2012,50.868
04-04-2012,50.25
05-04-2012,51.108002
06-04-2012,51.033001
09-04-2012,51.033001
10-04-2012,51.049999
11-04-2012,51.473
12-04-2012,51.458
13-04-2012,51.228001
16-04-2012,51.542999
17-04-2012,51.667999
18-04-2012,51.467999
19-04-2012,51.787998
20-04-2012,52.138
23-04-2012,52.068001
24-04-2012,52.498001
25-04-2012,52.673
26-04-2012,52.537998
27-04-2012,52.403
30-04-2012,52.537998
01-05-2012,52.658001
02-05-2012,52.529999
03-05-2012,52.958
04-05-2012,53.408001
07-05-2012,53.467999
08-05-2012,52.903
09-05-2012,53.118
10-05-2012,53.818001
11-05-2012,53.252998
14-05-2012,53.627998
15-05-2012,53.958
16-05-2012,53.787998
17-05-2012,54.487999
18-05-2012,54.467999
21-05-2012,54.417999
22-05-2012,55.028
23-05-2012,55.388
24-05-2012,55.993
25-05-2012,55.560001
28-05-2012,55.368
29-05-2012,55.368
30-05-2012,55.667999
31-05-2012,56.228001
01-06-2012,56.077999
04-06-2012,55.537998
05-06-2012,55.647999
06-06-2012,55.638
07-06-2012,55.358002
08-06-2012,54.938
11-06-2012,55.417999
12-06-2012,55.658001
13-06-2012,55.798
14-06-2012,55.678001
15-06-2012,55.798
18-06-2012,55.388
19-06-2012,55.903
20-06-2012,55.948002
21-06-2012,56.147999
22-06-2012,56.298
25-06-2012,57.118
26-06-2012,57.007999
27-06-2012,57.007999
28-06-2012,56.849998
29-06-2012,56.798
02-07-2012,55.502998
03-07-2012,55.428001
04-07-2012,54.358002
05-07-2012,54.478001
06-07-2012,54.938
09-07-2012,55.403
10-07-2012,55.842999
11-07-2012,55.388
12-07-2012,55.618
13-07-2012,55.928001
16-07-2012,55.138
17-07-2012,55.048
18-07-2012,55.098
19-07-2012,55.313
20-07-2012,55.118
23-07-2012,55.318001
24-07-2012,55.963001
25-07-2012,56.108002
26-07-2012,56.158001
27-07-2012,55.518002
30-07-2012,55.248001
31-07-2012,55.423
01-08-2012,55.647999
02-08-2012,55.467999
03-08-2012,55.838001
06-08-2012,55.748001
07-08-2012,55.518002
08-08-2012,55.063
09-08-2012,55.417999
10-08-2012,55.268002
13-08-2012,55.278
14-08-2012,55.338001
15-08-2012,55.647999
16-08-2012,55.647999
17-08-2012,55.618
20-08-2012,55.728001
21-08-2012,55.498001
22-08-2012,55.362999
23-08-2012,55.493
24-08-2012,55.257999
27-08-2012,55.498001
28-08-2012,55.688
29-08-2012,55.662998
30-08-2012,55.623001
31-08-2012,55.627998
03-09-2012,55.518002
04-09-2012,55.528
05-09-2012,55.647999
06-09-2012,55.903
07-09-2012,55.658001
10-09-2012,55.358002
11-09-2012,55.438
12-09-2012,55.338001
13-09-2012,55.208
14-09-2012,55.417999
17-09-2012,54.298
18-09-2012,54.007999
19-09-2012,54.018002
20-09-2012,54.018002
21-09-2012,54.257999
24-09-2012,53.358002
25-09-2012,53.467999
26-09-2012,53.358002
27-09-2012,53.507999
28-09-2012,53.007999
01-10-2012,52.848
02-10-2012,52.397999
03-10-2012,52.397999
04-10-2012,52.153
05-10-2012,51.737999
08-10-2012,51.908001
09-10-2012,52.638
10-10-2012,52.717999
11-10-2012,53.042999
12-10-2012,52.667999
15-10-2012,52.803001
16-10-2012,53.013
17-10-2012,52.868
18-10-2012,52.868
19-10-2012,53.408001
22-10-2012,53.838001
23-10-2012,53.467999
24-10-2012,53.717999
25-10-2012,53.733002
26-10-2012,53.548
29-10-2012,53.548
30-10-2012,54.077999
31-10-2012,53.958
01-11-2012,53.877998
02-11-2012,53.653
05-11-2012,53.807999
06-11-2012,54.588001
07-11-2012,54.417999
08-11-2012,54.198002
09-11-2012,54.358002
12-11-2012,54.588001
13-11-2012,54.877998
14-11-2012,54.877998
15-11-2012,54.803001
16-11-2012,54.698002
19-11-2012,55.158001
20-11-2012,55.057999
21-11-2012,55.098
22-11-2012,55.108002
23-11-2012,55.208
26-11-2012,55.443001
27-11-2012,55.636002
28-11-2012,55.448002
29-11-2012,55.702999
30-11-2012,54.838001
03-12-2012,54.257999
04-12-2012,54.768002
05-12-2012,54.673
06-12-2012,54.537998
07-12-2012,54.132999
10-12-2012,54.338001
11-12-2012,54.487999
12-12-2012,54.257999
13-12-2012,54.318001
14-12-2012,54.458
17-12-2012,54.438
18-12-2012,54.848
19-12-2012,54.848
20-12-2012,54.548
21-12-2012,54.848
24-12-2012,55.057999
25-12-2012,54.948002
26-12-2012,55.007999
27-12-2012,54.838001
28-12-2012,54.942001
31-12-2012,54.752998
01-01-2013,54.993
02-01-2013,54.678001
03-01-2013,54.348
04-01-2013,54.498001
07-01-2013,54.880001
08-01-2013,55.217999
09-01-2013,54.987999
10-01-2013,54.748001
11-01-2013,54.557999
14-01-2013,54.868
15-01-2013,54.493
16-01-2013,54.612999
17-01-2013,54.688
18-01-2013,54.348
21-01-2013,53.737999
22-01-2013,53.768002
